Epoch: [0][ 0/69] Time 22.410 (22.410) Data  7.584 ( 7.584) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.0956e+01 (2.0956e+01) Inst_Loss_A 1.9246e+01 (1.9246e+01) Inst_Loss_B 2.2665e+01 (2.2665e+01) Cwcon_Loss_A 0.0000e+00 (0.0000e+00) Cwcon_Loss_B 0.0000e+00 (0.0000e+00)
Epoch: [44][10/69] Time  0.382 ( 1.188) Data  0.000 ( 0.782) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3959e+01 (2.3945e+01) Inst_Loss_A 1.9219e+01 (1.9443e+01) Inst_Loss_B 2.1267e+01 (2.1049e+01) Cwcon_Loss_A 2.4571e+01 (2.4765e+01) Cwcon_Loss_B 2.4972e+01 (2.4557e+01)
Epoch: [44][20/69] Time  0.334 ( 0.782) Data  0.000 ( 0.410) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3818e+01 (2.3879e+01) Inst_Loss_A 1.9219e+01 (1.9488e+01) Inst_Loss_B 2.0843e+01 (2.0894e+01) Cwcon_Loss_A 2.4822e+01 (2.4795e+01) Cwcon_Loss_B 2.5675e+01 (2.4384e+01)
Epoch: [44][30/69] Time  0.338 ( 0.638) Data  0.000 ( 0.278) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3580e+01 (2.3858e+01) Inst_Loss_A 1.9236e+01 (1.9463e+01) Inst_Loss_B 2.0618e+01 (2.0867e+01) Cwcon_Loss_A 2.4717e+01 (2.4809e+01) Cwcon_Loss_B 2.3985e+01 (2.4434e+01)
Epoch: [44][40/69] Time  0.332 ( 0.564) Data  0.000 ( 0.210) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3337e+01 (2.3808e+01) Inst_Loss_A 1.8862e+01 (1.9423e+01) Inst_Loss_B 2.0527e+01 (2.0778e+01) Cwcon_Loss_A 2.4476e+01 (2.4849e+01) Cwcon_Loss_B 2.4094e+01 (2.4589e+01)
Epoch: [44][50/69] Time  0.337 ( 0.520) Data  0.000 ( 0.169) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3412e+01 (2.3761e+01) Inst_Loss_A 1.9023e+01 (1.9380e+01) Inst_Loss_B 2.0428e+01 (2.0770e+01) Cwcon_Loss_A 2.4985e+01 (2.4839e+01) Cwcon_Loss_B 2.4170e+01 (2.4308e+01)
Epoch: [44][60/69] Time  0.334 ( 0.489) Data  0.000 ( 0.141) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3961e+01 (2.3759e+01) Inst_Loss_A 1.9230e+01 (1.9365e+01) Inst_Loss_B 2.1107e+01 (2.0761e+01) Cwcon_Loss_A 2.4905e+01 (2.4867e+01) Cwcon_Loss_B 2.5664e+01 (2.4420e+01)
Epoch: [45][ 0/69] Time  9.541 ( 9.541) Data  9.165 ( 9.165) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4018e+01 (2.4018e+01) Inst_Loss_A 1.9394e+01 (1.9394e+01) Inst_Loss_B 2.0720e+01 (2.0720e+01) Cwcon_Loss_A 2.4980e+01 (2.4980e+01) Cwcon_Loss_B 2.5713e+01 (2.5713e+01)
Epoch: [45][10/69] Time  0.344 ( 1.209) Data  0.000 ( 0.834) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3689e+01 (2.3950e+01) Inst_Loss_A 1.8692e+01 (1.9347e+01) Inst_Loss_B 2.0719e+01 (2.0842e+01) Cwcon_Loss_A 2.5239e+01 (2.4930e+01) Cwcon_Loss_B 2.5749e+01 (2.4420e+01)
Epoch: [45][20/69] Time  0.339 ( 0.793) Data  0.000 ( 0.437) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4400e+01 (2.3992e+01) Inst_Loss_A 1.9301e+01 (1.9299e+01) Inst_Loss_B 2.1766e+01 (2.0965e+01) Cwcon_Loss_A 2.4777e+01 (2.4805e+01) Cwcon_Loss_B 2.4715e+01 (2.4606e+01)
Epoch: [45][30/69] Time  0.336 ( 0.647) Data  0.000 ( 0.296) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3658e+01 (2.3943e+01) Inst_Loss_A 1.9255e+01 (1.9254e+01) Inst_Loss_B 2.0348e+01 (2.0920e+01) Cwcon_Loss_A 2.3800e+01 (2.4789e+01) Cwcon_Loss_B 2.5570e+01 (2.4563e+01)
Epoch: [45][40/69] Time  0.333 ( 0.571) Data  0.000 ( 0.224) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4285e+01 (2.3957e+01) Inst_Loss_A 1.9185e+01 (1.9234e+01) Inst_Loss_B 2.1491e+01 (2.0946e+01) Cwcon_Loss_A 2.4889e+01 (2.4796e+01) Cwcon_Loss_B 2.5634e+01 (2.4698e+01)
Epoch: [45][50/69] Time  0.333 ( 0.525) Data  0.000 ( 0.180) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4270e+01 (2.3979e+01) Inst_Loss_A 1.9396e+01 (1.9250e+01) Inst_Loss_B 2.1224e+01 (2.0962e+01) Cwcon_Loss_A 2.4869e+01 (2.4843e+01) Cwcon_Loss_B 2.5825e+01 (2.4732e+01)
Epoch: [45][60/69] Time  0.332 ( 0.493) Data  0.000 ( 0.150) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4130e+01 (2.3985e+01) Inst_Loss_A 1.9705e+01 (1.9257e+01) Inst_Loss_B 2.0739e+01 (2.0949e+01) Cwcon_Loss_A 2.4901e+01 (2.4861e+01) Cwcon_Loss_B 2.5120e+01 (2.4826e+01)
Epoch: [46][ 0/69] Time  7.446 ( 7.446) Data  6.722 ( 6.722) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4549e+01 (2.4549e+01) Inst_Loss_A 1.9644e+01 (1.9644e+01) Inst_Loss_B 2.1350e+01 (2.1350e+01) Cwcon_Loss_A 2.4815e+01 (2.4815e+01) Cwcon_Loss_B 2.5063e+01 (2.5063e+01)
Epoch: [46][10/69] Time  0.368 ( 1.157) Data  0.000 ( 0.727) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4547e+01 (2.4147e+01) Inst_Loss_A 1.9715e+01 (1.9410e+01) Inst_Loss_B 2.1197e+01 (2.0894e+01) Cwcon_Loss_A 2.5441e+01 (2.5067e+01) Cwcon_Loss_B 2.4914e+01 (2.4099e+01)
Epoch: [46][20/69] Time  0.349 ( 0.768) Data  0.000 ( 0.381) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4232e+01 (2.4168e+01) Inst_Loss_A 1.9518e+01 (1.9418e+01) Inst_Loss_B 2.0847e+01 (2.0903e+01) Cwcon_Loss_A 2.4658e+01 (2.4941e+01) Cwcon_Loss_B 2.5181e+01 (2.4388e+01)
Epoch: [46][30/69] Time  0.332 ( 0.629) Data  0.000 ( 0.258) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4289e+01 (2.4101e+01) Inst_Loss_A 1.9407e+01 (1.9341e+01) Inst_Loss_B 2.0701e+01 (2.0856e+01) Cwcon_Loss_A 2.5624e+01 (2.4988e+01) Cwcon_Loss_B 2.6498e+01 (2.4277e+01)
Epoch: [46][40/69] Time  0.340 ( 0.558) Data  0.000 ( 0.195) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4459e+01 (2.4084e+01) Inst_Loss_A 1.9461e+01 (1.9303e+01) Inst_Loss_B 2.1141e+01 (2.0829e+01) Cwcon_Loss_A 2.5466e+01 (2.4960e+01) Cwcon_Loss_B 2.5716e+01 (2.4491e+01)
Epoch: [46][50/69] Time  0.339 ( 0.515) Data  0.000 ( 0.157) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3706e+01 (2.4038e+01) Inst_Loss_A 1.9079e+01 (1.9288e+01) Inst_Loss_B 2.0331e+01 (2.0801e+01) Cwcon_Loss_A 2.4397e+01 (2.4919e+01) Cwcon_Loss_B 2.4851e+01 (2.4236e+01)
Epoch: [46][60/69] Time  0.334 ( 0.486) Data  0.000 ( 0.131) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4082e+01 (2.4041e+01) Inst_Loss_A 1.9243e+01 (1.9255e+01) Inst_Loss_B 2.0609e+01 (2.0814e+01) Cwcon_Loss_A 2.5097e+01 (2.4913e+01) Cwcon_Loss_B 2.6058e+01 (2.4394e+01)
Epoch: [47][ 0/69] Time  6.270 ( 6.270) Data  5.563 ( 5.563) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4557e+01 (2.4557e+01) Inst_Loss_A 1.9223e+01 (1.9223e+01) Inst_Loss_B 2.1362e+01 (2.1362e+01) Cwcon_Loss_A 2.4978e+01 (2.4978e+01) Cwcon_Loss_B 2.5565e+01 (2.5565e+01)
Epoch: [47][10/69] Time  0.348 ( 1.132) Data  0.000 ( 0.732) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.3886e+01 (2.4374e+01) Inst_Loss_A 1.8977e+01 (1.9264e+01) Inst_Loss_B 2.1488e+01 (2.1220e+01) Cwcon_Loss_A 2.4058e+01 (2.4859e+01) Cwcon_Loss_B 1.9242e+01 (2.4115e+01)
Epoch: [47][20/69] Time  0.336 ( 0.753) Data  0.000 ( 0.384) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4290e+01 (2.4275e+01) Inst_Loss_A 1.9572e+01 (1.9256e+01) Inst_Loss_B 2.0664e+01 (2.0970e+01) Cwcon_Loss_A 2.4781e+01 (2.4800e+01) Cwcon_Loss_B 2.4662e+01 (2.4521e+01)
Epoch: [47][30/69] Time  0.335 ( 0.618) Data  0.000 ( 0.260) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4004e+01 (2.4228e+01) Inst_Loss_A 1.9155e+01 (1.9236e+01) Inst_Loss_B 2.0408e+01 (2.0891e+01) Cwcon_Loss_A 2.4874e+01 (2.4851e+01) Cwcon_Loss_B 2.5176e+01 (2.4506e+01)
Epoch: [47][40/69] Time  0.350 ( 0.549) Data  0.000 ( 0.197) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4070e+01 (2.4243e+01) Inst_Loss_A 1.9140e+01 (1.9305e+01) Inst_Loss_B 2.0624e+01 (2.0869e+01) Cwcon_Loss_A 2.5017e+01 (2.4841e+01) Cwcon_Loss_B 2.4620e+01 (2.4420e+01)
Epoch: [47][50/69] Time  0.336 ( 0.507) Data  0.000 ( 0.158) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4368e+01 (2.4228e+01) Inst_Loss_A 2.0026e+01 (1.9307e+01) Inst_Loss_B 2.0279e+01 (2.0868e+01) Cwcon_Loss_A 2.5754e+01 (2.4912e+01) Cwcon_Loss_B 2.4212e+01 (2.4158e+01)
Epoch: [47][60/69] Time  0.330 ( 0.479) Data  0.000 ( 0.132) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4386e+01 (2.4206e+01) Inst_Loss_A 1.9004e+01 (1.9286e+01) Inst_Loss_B 2.1624e+01 (2.0862e+01) Cwcon_Loss_A 2.4752e+01 (2.4885e+01) Cwcon_Loss_B 2.3508e+01 (2.4082e+01)
Epoch: [48][ 0/69] Time  8.288 ( 8.288) Data  7.784 ( 7.784) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4965e+01 (2.4965e+01) Inst_Loss_A 1.9774e+01 (1.9774e+01) Inst_Loss_B 2.1800e+01 (2.1800e+01) Cwcon_Loss_A 2.4828e+01 (2.4828e+01) Cwcon_Loss_B 2.2917e+01 (2.2917e+01)
Epoch: [48][10/69] Time  0.351 ( 1.145) Data  0.000 ( 0.708) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4180e+01 (2.4618e+01) Inst_Loss_A 1.9300e+01 (1.9494e+01) Inst_Loss_B 2.0490e+01 (2.1056e+01) Cwcon_Loss_A 2.4881e+01 (2.4893e+01) Cwcon_Loss_B 2.4089e+01 (2.4736e+01)
Epoch: [48][20/69] Time  0.333 ( 0.761) Data  0.000 ( 0.371) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4026e+01 (2.4466e+01) Inst_Loss_A 1.9122e+01 (1.9400e+01) Inst_Loss_B 2.0170e+01 (2.0871e+01) Cwcon_Loss_A 2.4530e+01 (2.4906e+01) Cwcon_Loss_B 2.5529e+01 (2.4583e+01)
Epoch: [48][30/69] Time  0.334 ( 0.625) Data  0.000 ( 0.251) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4417e+01 (2.4383e+01) Inst_Loss_A 1.9809e+01 (1.9345e+01) Inst_Loss_B 2.0280e+01 (2.0789e+01) Cwcon_Loss_A 2.4509e+01 (2.4922e+01) Cwcon_Loss_B 2.5465e+01 (2.4403e+01)
Epoch: [48][40/69] Time  0.335 ( 0.555) Data  0.000 ( 0.190) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4659e+01 (2.4374e+01) Inst_Loss_A 1.9498e+01 (1.9303e+01) Inst_Loss_B 2.1255e+01 (2.0785e+01) Cwcon_Loss_A 2.4275e+01 (2.4895e+01) Cwcon_Loss_B 2.4674e+01 (2.4589e+01)
Epoch: [48][50/69] Time  0.342 ( 0.513) Data  0.000 ( 0.153) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4484e+01 (2.4367e+01) Inst_Loss_A 1.9698e+01 (1.9304e+01) Inst_Loss_B 2.0578e+01 (2.0810e+01) Cwcon_Loss_A 2.4973e+01 (2.4867e+01) Cwcon_Loss_B 2.4694e+01 (2.4395e+01)
Epoch: [48][60/69] Time  0.340 ( 0.484) Data  0.000 ( 0.128) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4266e+01 (2.4350e+01) Inst_Loss_A 1.9301e+01 (1.9306e+01) Inst_Loss_B 2.0442e+01 (2.0757e+01) Cwcon_Loss_A 2.4816e+01 (2.4883e+01) Cwcon_Loss_B 2.5400e+01 (2.4467e+01)
Epoch: [49][ 0/69] Time  9.153 ( 9.153) Data  8.686 ( 8.686) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4459e+01 (2.4459e+01) Inst_Loss_A 1.9309e+01 (1.9309e+01) Inst_Loss_B 2.0846e+01 (2.0846e+01) Cwcon_Loss_A 2.5026e+01 (2.5026e+01) Cwcon_Loss_B 2.3320e+01 (2.3320e+01)
Epoch: [49][10/69] Time  0.341 ( 1.175) Data  0.000 ( 0.790) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.5003e+01 (2.4733e+01) Inst_Loss_A 1.9883e+01 (1.9488e+01) Inst_Loss_B 2.1028e+01 (2.0895e+01) Cwcon_Loss_A 2.4966e+01 (2.5136e+01) Cwcon_Loss_B 2.5209e+01 (2.4980e+01)
Epoch: [49][20/69] Time  0.336 ( 0.775) Data  0.000 ( 0.414) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4434e+01 (2.4538e+01) Inst_Loss_A 1.8906e+01 (1.9331e+01) Inst_Loss_B 2.0874e+01 (2.0815e+01) Cwcon_Loss_A 2.4367e+01 (2.4982e+01) Cwcon_Loss_B 2.5771e+01 (2.4285e+01)
Epoch: [49][30/69] Time  0.335 ( 0.637) Data  0.000 ( 0.280) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4783e+01 (2.4500e+01) Inst_Loss_A 1.9241e+01 (1.9313e+01) Inst_Loss_B 2.1210e+01 (2.0816e+01) Cwcon_Loss_A 2.5157e+01 (2.4894e+01) Cwcon_Loss_B 2.5132e+01 (2.4049e+01)
Epoch: [49][40/69] Time  0.333 ( 0.563) Data  0.000 ( 0.212) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4324e+01 (2.4428e+01) Inst_Loss_A 1.9257e+01 (1.9264e+01) Inst_Loss_B 2.0205e+01 (2.0814e+01) Cwcon_Loss_A 2.5150e+01 (2.4919e+01) Cwcon_Loss_B 2.5535e+01 (2.3514e+01)
Epoch: [49][50/69] Time  0.335 ( 0.519) Data  0.000 ( 0.171) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4371e+01 (2.4413e+01) Inst_Loss_A 1.9689e+01 (1.9270e+01) Inst_Loss_B 2.1104e+01 (2.0786e+01) Cwcon_Loss_A 2.5010e+01 (2.4846e+01) Cwcon_Loss_B 1.8841e+01 (2.3545e+01)
Epoch: [49][60/69] Time  0.359 ( 0.489) Data  0.000 ( 0.143) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4549e+01 (2.4420e+01) Inst_Loss_A 1.9381e+01 (1.9278e+01) Inst_Loss_B 2.0672e+01 (2.0754e+01) Cwcon_Loss_A 2.4887e+01 (2.4834e+01) Cwcon_Loss_B 2.5022e+01 (2.3763e+01)
Epoch: [50][ 0/69] Time  5.904 ( 5.904) Data  5.360 ( 5.360) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4956e+01 (2.4956e+01) Inst_Loss_A 1.9576e+01 (1.9576e+01) Inst_Loss_B 2.1079e+01 (2.1079e+01) Cwcon_Loss_A 2.4368e+01 (2.4368e+01) Cwcon_Loss_B 2.5002e+01 (2.5002e+01)
Epoch: [50][10/69] Time  0.542 ( 1.042) Data  0.000 ( 0.555) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4303e+01 (2.4779e+01) Inst_Loss_A 1.8992e+01 (1.9393e+01) Inst_Loss_B 2.0286e+01 (2.0952e+01) Cwcon_Loss_A 2.4932e+01 (2.4750e+01) Cwcon_Loss_B 2.4812e+01 (2.4382e+01)
Epoch: [50][20/69] Time  0.334 ( 0.710) Data  0.000 ( 0.291) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4818e+01 (2.4737e+01) Inst_Loss_A 1.9426e+01 (1.9383e+01) Inst_Loss_B 2.0779e+01 (2.0848e+01) Cwcon_Loss_A 2.4751e+01 (2.4804e+01) Cwcon_Loss_B 2.5548e+01 (2.4487e+01)
Epoch: [50][30/69] Time  0.353 ( 0.590) Data  0.000 ( 0.197) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4288e+01 (2.4739e+01) Inst_Loss_A 1.9160e+01 (1.9338e+01) Inst_Loss_B 2.1403e+01 (2.0886e+01) Cwcon_Loss_A 2.3969e+01 (2.4848e+01) Cwcon_Loss_B 1.8761e+01 (2.4510e+01)
Epoch: [50][40/69] Time  0.334 ( 0.529) Data  0.000 ( 0.149) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4288e+01 (2.4683e+01) Inst_Loss_A 1.9020e+01 (1.9299e+01) Inst_Loss_B 2.0205e+01 (2.0812e+01) Cwcon_Loss_A 2.4871e+01 (2.4828e+01) Cwcon_Loss_B 2.5003e+01 (2.4535e+01)
Epoch: [50][50/69] Time  0.278 ( 0.493) Data  0.000 ( 0.120) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4149e+01 (2.4661e+01) Inst_Loss_A 1.9088e+01 (1.9285e+01) Inst_Loss_B 1.9836e+01 (2.0767e+01) Cwcon_Loss_A 2.4880e+01 (2.4842e+01) Cwcon_Loss_B 2.5112e+01 (2.4595e+01)
Epoch: [50][60/69] Time  0.329 ( 0.468) Data  0.000 ( 0.100) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4045e+01 (2.4656e+01) Inst_Loss_A 1.8594e+01 (1.9286e+01) Inst_Loss_B 2.0440e+01 (2.0771e+01) Cwcon_Loss_A 2.4050e+01 (2.4865e+01) Cwcon_Loss_B 2.4247e+01 (2.4494e+01)
Epoch: [51][ 0/69] Time  6.705 ( 6.705) Data  6.160 ( 6.160) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.5385e+01 (2.5385e+01) Inst_Loss_A 2.0095e+01 (2.0095e+01) Inst_Loss_B 2.0880e+01 (2.0880e+01) Cwcon_Loss_A 2.4921e+01 (2.4921e+01) Cwcon_Loss_B 2.5639e+01 (2.5639e+01)
Epoch: [51][10/69] Time  0.334 ( 1.107) Data  0.000 ( 0.717) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4897e+01 (2.4892e+01) Inst_Loss_A 1.9309e+01 (1.9401e+01) Inst_Loss_B 2.0727e+01 (2.0763e+01) Cwcon_Loss_A 2.4858e+01 (2.4716e+01) Cwcon_Loss_B 2.5499e+01 (2.4933e+01)
Epoch: [51][20/69] Time  0.334 ( 0.739) Data  0.000 ( 0.376) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.5106e+01 (2.4832e+01) Inst_Loss_A 1.9427e+01 (1.9269e+01) Inst_Loss_B 2.1200e+01 (2.0762e+01) Cwcon_Loss_A 2.4829e+01 (2.4786e+01) Cwcon_Loss_B 2.4640e+01 (2.4936e+01)
Epoch: [51][30/69] Time  0.331 ( 0.608) Data  0.000 ( 0.255) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4806e+01 (2.4758e+01) Inst_Loss_A 1.9026e+01 (1.9285e+01) Inst_Loss_B 2.1116e+01 (2.0721e+01) Cwcon_Loss_A 2.4613e+01 (2.4760e+01) Cwcon_Loss_B 2.4260e+01 (2.4323e+01)
Epoch: [51][40/69] Time  0.331 ( 0.542) Data  0.000 ( 0.193) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4398e+01 (2.4756e+01) Inst_Loss_A 1.8691e+01 (1.9296e+01) Inst_Loss_B 2.0524e+01 (2.0670e+01) Cwcon_Loss_A 2.4606e+01 (2.4778e+01) Cwcon_Loss_B 2.4844e+01 (2.4489e+01)
Epoch: [51][50/69] Time  0.331 ( 0.501) Data  0.000 ( 0.155) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4130e+01 (2.4731e+01) Inst_Loss_A 1.9102e+01 (1.9253e+01) Inst_Loss_B 2.0673e+01 (2.0710e+01) Cwcon_Loss_A 2.4555e+01 (2.4791e+01) Cwcon_Loss_B 1.9244e+01 (2.4241e+01)
Epoch: [51][60/69] Time  0.336 ( 0.474) Data  0.000 ( 0.129) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.5481e+01 (2.4750e+01) Inst_Loss_A 2.0261e+01 (1.9265e+01) Inst_Loss_B 2.1063e+01 (2.0703e+01) Cwcon_Loss_A 2.5016e+01 (2.4787e+01) Cwcon_Loss_B 2.4729e+01 (2.4411e+01)
Epoch: [52][ 0/69] Time  6.828 ( 6.828) Data  6.386 ( 6.386) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.5640e+01 (2.5640e+01) Inst_Loss_A 1.9813e+01 (1.9813e+01) Inst_Loss_B 2.1317e+01 (2.1317e+01) Cwcon_Loss_A 2.5140e+01 (2.5140e+01) Cwcon_Loss_B 2.5605e+01 (2.5605e+01)
Epoch: [52][10/69] Time  0.366 ( 1.102) Data  0.000 ( 0.726) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4645e+01 (2.5127e+01) Inst_Loss_A 1.8984e+01 (1.9351e+01) Inst_Loss_B 2.0282e+01 (2.0903e+01) Cwcon_Loss_A 2.4568e+01 (2.4863e+01) Cwcon_Loss_B 2.5550e+01 (2.5135e+01)
Epoch: [52][20/69] Time  0.334 ( 0.737) Data  0.000 ( 0.380) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4924e+01 (2.5017e+01) Inst_Loss_A 1.9248e+01 (1.9303e+01) Inst_Loss_B 2.0798e+01 (2.0805e+01) Cwcon_Loss_A 2.3958e+01 (2.4809e+01) Cwcon_Loss_B 2.5053e+01 (2.4817e+01)
Epoch: [52][30/69] Time  0.339 ( 0.606) Data  0.000 ( 0.258) Loss_SelfEntropy 0.0000e+00 (0.0000e+00) Loss_DistLogits 0.0000e+00 (0.0000e+00) Loss_Total 2.4641e+01 (2.4904e+01) Inst_Loss_A 1.9098e+01 (1.9212e+01) Inst_Loss_B 2.0341e+01 (2.0773e+01) Cwcon_Loss_A 2.4728e+01 (2.4762e+01) Cwcon_Loss_B 2.4485e+01 (2.4355e+01)
